"id","participant_id","trial_num","graph_type","graph_fctr","x1","y1","x2","y2","time1","time2","confidence","num_redos","reflection"
"2816","364","8","2","amounts spent on advertising directly to children","16.07","12.80","19.93","14.27","14109","17301","4","0","unsure"
"2817","366","1","1","students who eat breakfast","11.60","16.27","11.60","16.27","1464","1631","8","0","none"
"2818","366","2","3","cancer death rates","9.93","22.60","9.93","22.60","1299","1479","8","0","none"
"2819","366","3","0","amount of books published","18.53","10.27","18.53","10.27","1151","1324","8","0","none"
"2820","366","4","2","amounts spent on advertising directly to children","15.40","7.87","15.40","7.87","1133","1302","8","0","""""
'
test (dh)"
"2821","366","5","1","traffic accident health rate per 10,000 accidents","13.00","13.60","13.00","13.60","1035","1202","8","0","none"
"2822","366","6","3","population of males over 80","8.87","13.00","8.87","13.00","967","1148","8","0","none"
"2823","366","7","0","global economy growth rates","8.67","12.93","8.67","12.93","965","1122","8","0","none"
"2824","366","8","2","death rate for the world population","10.73","18.33","10.73","18.33","1192","1361","8","0","\\
\
test (dh)"
"2825","367","1","0","amount of books published","16.07","22.07","20.00","24.93","44599","49526","6","0","none"
"2826","367","2","1","striped dolphin populations","16.07","11.67","20.00","11.27","26342","31062","4","1","none"
"2827","367","3","3","population of males over 80","16.07","17.07","20.00","19.13","47373","55868","6","0","none"
"2828","367","4","2","amounts spent on advertising directly to children","16.07","13.07","20.13","14.93","23100","26180","5","0","growing tendency in advertising"
"2829","367","5","0","global economy growth rates","16.00","22.53","20.13","24.93","36531","0","6","1","none"
"2830","367","6","1","traffic accident health rate per 10,000 accidents","16.07","11.47","20.07","11.07","22960","0","6","2","none"
"2831","367","7","3","cancer death rates","16.07","17.13","20.07","18.33","25589","31909","6","0","none"
"2832","367","8","2","death rate for the world population","16.07","13.00","20.00","14.13","26066","31114","6","0","the growing tendency will be slower at the end of the economy crisis, but won't stop because the unhealthy lifestyle"
"2833","368","1","0","amount of books published","15.93","20.07","20.00","14.00","37476","51208","8","0","none"
"2834","368","2","3","cancer death rates","15.87","17.00","20.07","17.87","33035","40400","6","1","none"
"2835","368","3","2","amounts spent on advertising directly to children","16.07","15.07","20.00","21.13","12358","17660","7","0","none"
"2836","368","4","1","yields of sunflower seed (kg/hectare)","15.93","11.07","19.93","10.93","18990","22191","5","1",
"2837","368","5","0","global economy growth rates","16.13","21.93","20.07","21.00","23454","26878","5","0","none"
"2838","368","6","3","population of males over 80","16.00","16.60","20.07","16.87","25856","31224","6","0","none"
"2839","368","7","2","death rate for the world population","16.00","12.93","19.93","15.07","20960","30027","5","0","none"
"2840","368","8","1","traffic accident health rate per 10,000 accidents","16.07","10.87","19.93","10.27","6913","13482","6","0",
"2841","369","1","2","death rate for the world population","15.80","17.27","19.53","27.53","23287","28432","2","0","none"
"2842","369","2","1","traffic accident health rate per 10,000 accidents","15.07","11.80","19.33","11.67","7752","9064","5","1","none"
"2843","369","3","0","global economy growth rates","15.07","21.00","17.93","16.47","11471","13271","3","0","none"
"2844","369","4","3","population of males over 80","15.07","16.80","19.07","17.27","12564","14348","5","0","Likely, world' population is tending to get older over time as life spans tend to increase, but since this statistic is worldwide, the increase may be to development, which would probably tail off (though perhaps not in the timeframe given)."
"2845","369","5","2","percentage of workers who will have adequate health service","15.87","13.00","19.67","14.67","10547","12963","2","0","none"
"2846","369","6","1","students who eat breakfast","15.27","11.27","18.73","11.13","4866","6274","3","0","none"
"2847","369","7","0","amount of books published","15.60","21.67","19.60","19.40","27504","28793","3","1","none"
"2848","369","8","3","cancer death rates","15.93","16.47","19.67","16.33","8210","9450","3","0","Rate of cancer has been increasing as world's population ages, as has rate of death from cancer, but also probably would tail off with time, esp as baby boomer population bulge passes. This is very hand-wave-y."
"2849","370","1","3","cancer death rates","15.00","16.60","18.93","16.93","68269","69300","6","1","none"
"2850","370","2","2","death rate for the world population","16.13","17.93","19.87","34.00","40737","67032","2","0","none"
"2851","370","3","1","yields of sunflower seed (kg/hectare)","16.07","11.53","20.13","11.00","20051","25675","6","1","none"
"2852","370","4","0","global burglary rates","16.00","15.87","19.93","8.20","56499","66131","5","0","Followed the decreasing trend in the numbers given"
"2853","370","5","3","population of males over 80","16.07","17.13","19.93","17.80","14690","18274","6","0","none"
"2854","370","6","2","amounts spent on advertising directly to children","15.87","13.00","20.00","16.93","9818","12642","5","0","none"
"2855","370","7","1","students who eat breakfast","16.00","11.73","20.00","10.87","16746","18817","6","0","none"
"2856","370","8","0","amount of books published","16.07","16.13","19.93","8.07","17446","23102","5","0","Decreased numbers according to trend"
"2857","371","1","3","population of males over 80","15.87","16.93","19.80","17.40","8755","11820","6","0","none"
"2858","371","2","1","students who eat breakfast","16.00","10.40","19.80","9.40","10091","13223","5","1","none"
"2859","371","3","0","global economy growth rates","15.60","27.27","20.00","29.67","8975","10813","4","0","none"
"2860","371","4","2","percentage of workers who will have adequate health service","16.07","11.93","19.93","13.27","13868","15584","6","0","Healthcare quality is a difficult thing to increase, the initial perception that this is an exponential relationship is probably wrong.  "
"2861","371","5","3","cancer death rates","16.00","16.33","19.87","17.13","19800","22270","1","1","none"
"2862","371","6","1","yields of sunflower seed (kg/hectare)","16.00","11.93","20.07","12.00","15124","19432","4","0","none"
"2863","371","7","0","amount of books published","15.93","25.87","20.07","27.27","21236","27776","4","0","none"
"2864","371","8","2","death rate for the world population","16.07","7.13","20.07","5.93","13232","17200","5","0","Unlikely that the death rate has a strong temporal variation."
"2865","372","1","3","population of males over 80","15.93","16.27","20.13","16.27","8820","13852","5","3","none"
"2866","372","2","0","global economy growth rates","16.07","20.13","19.93","16.07","23551","28775","5","0","none"
"2867","372","3","2","percentage of workers who will have adequate health service","15.87","13.33","18.93","17.80","19700","23900","5","0","none"
"2868","372","4","1","students who eat breakfast","15.93","10.67","19.93","10.13","11801","17248","5","0","smart guess"
"2869","372","5","3","cancer death rates","16.07","16.67","20.07","17.07","16536","20224","5","0","none"
"2870","372","6","0","global burglary rates","15.93","19.80","20.00","18.20","13676","17491","5","0","none"
"2871","372","7","2","amounts spent on advertising directly to children","15.93","14.00","19.13","17.60","11497","14121","5","0","none"
"2872","372","8","1","yields of sunflower seed (kg/hectare)","15.80","11.27","20.00","10.93","11730","15434","5","0","guess"
"2873","373","1","2","amounts spent on advertising directly to children","15.93","15.00","19.93","22.13","65301","117523","5","0","none"
"2874","373","2","3","cancer death rates","16.00","16.53","20.07","17.20","36717","37775","5","4","none"
"2875","373","3","0","global economy growth rates","16.00","23.07","20.00","24.73","42814","51255","6","0","none"
"2876","373","4","1","yields of sunflower seed (kg/hectare)","16.00","11.53","19.87","11.07","31388","36146","6","0","the yields sunflower seeds where dropping less every two years so I thought the same would happen for the next four. "
"2877","373","5","2","percentage of workers who will have adequate health service","16.07","11.53","19.93","13.87","42322","50472","4","0","none"
"2878","373","6","3","population of males over 80","16.07","16.93","19.93","18.27","35978","44093","7","0","none"
"2879","373","7","0","global burglary rates","15.93","21.93","19.93","20.07","40645","47964","5","0","none"
"2880","373","8","1","traffic accident health rate per 10,000 accidents","15.93","11.47","19.93","11.13","22346","25456","6","0","In the first four years it dropped by three I imagine it could possibly continue."
"2881","375","1","2","death rate for the world population","16.80","13.27","21.13","11.40","40267","41861","4","1","none"
"2882","375","2","0","global burglary rates","16.13","8.80","19.33","14.27","8361","11354","4","0","none"
"2883","375","3","3","population of males over 80","15.60","22.33","20.00","20.07","5032","6907","5","0","none"
"2884","375","4","1","students who eat breakfast","16.00","14.13","20.07","15.80","8445","12405","5","0",
"2885","375","5","2","amounts spent on advertising directly to children","16.27","12.47","20.00","13.33","11681","15594","6","0","none"
"2886","375","6","0","global economy growth rates","16.33","24.47","19.40","24.47","6532","8495","4","0","none"
"2887","375","7","3","cancer death rates","16.00","17.13","16.00","17.13","4401","4708","5","0","none"
"2888","375","8","1","yields of sunflower seed (kg/hectare)","15.67","14.07","19.07","15.20","5058","6505","5","0",
"2889","376","1","0","global burglary rates","15.07","20.07","19.87","14.40","27819","33087","6","0","none"
"2890","376","2","3","population of males over 80","16.00","16.47","20.00","16.60","29187","35019","8","0","none"
